order_id,customer_id,customer_age,customer_gender,city,restaurant_id,restaurant_name,cuisine,restaurant_rating,customer_rating,order_amount,delivery_distance_km,delivery_time_minutes,order_date,order_hour,payment_method,discount_applied,delivery_partner,is_late_delivery
110995,C00995,23,Female,Delhi,R0032,Restaurant_481,North Indian,4.8,3.1,668,7.9,33,2024-04-19,11,Cash,20,DP003,0
110996,C00996,28,Male,Hyderabad,R0331,Restaurant_102,Desserts,3.8,4.0,570,5.3,32,2025-09-20,5,Credit Card,5,DP001,1
110997,C00997,26,Male,Chennai,R0040,Restaurant_373,Desserts,4.0,4.5,616,12.4,73,2024-01-14,11,Cash,25,DP005,1
110998,C00998,56,Female,Chennai,R0227,Restaurant_35,Pizza,4.3,3.7,605,10.4,63,2025-04-15,3,UPI,0,DP004,1
110999,C00999,60,Male,Chennai,R0229,Restaurant_461,Chinese,4.3,4.8,587,10.6,59,2025-04-24,17,Wallet,10,DP002,0
111000,C01000,27,Male,Pune,R0473,Restaurant_468,South Indian,4.7,4.2,579,14.9,93,2025-12-02,3,Debit Card,5,DP001,0
111001,C01001,25,Male,Delhi,R0177,Restaurant_148,South Indian,3.7,4.3,623,11.8,69,2025-01-18,17,Debit Card,25,DP005,0
111002,C01002,30,Male,Chennai,R0102,Restaurant_464,Burger,3.5,4.0,609,8.7,45,2024-03-22,23,Wallet,20,DP004,1
111003,C01003,18,Male,Hyderabad,R0010,Restaurant_96,South Indian,4.3,3.9,712,8.0,39,2025-06-26,4,Credit Card,0,DP003,1
111004,C01004,41,Female,Hyderabad,R0109,Restaurant_293,Burger,4.2,5.0,579,3.5,16,2025-10-11,15,UPI,0,DP002,1
111005,C01005,29,Female,Hyderabad,R0177,Restaurant_90,Biryani,4.5,4.1,652,3.5,17,2025-04-28,8,UPI,20,DP002,0
111006,C01006,44,Female,Pune,R0252,Restaurant_351,Chinese,4.1,4.0,513,11.1,62,2025-11-26,17,Credit Card,15,DP003,0
111007,C01007,52,Female,Kolkata,R0239,Restaurant_390,Biryani,3.9,3.3,474,10.0,40,2025-09-27,16,Wallet,25,DP001,1
111008,C01008,54,Female,Bangalore,R0228,Restaurant_164,North Indian,4.4,3.6,498,6.4,33,2025-11-29,6,Debit Card,10,DP005,1
111009,C01009,54,Male,Bangalore,R0171,Restaurant_8,Chinese,4.0,3.4,516,14.1,66,2024-05-19,10,Wallet,25,DP005,0
111010,C01010,47,Male,Mumbai,R0005,Restaurant_418,Burger,4.1,3.8,699,13.0,74,2025-10-18,20,UPI,25,DP003,0
111011,C01011,33,Female,Kolkata,R0216,Restaurant_370,South Indian,4.2,3.2,521,8.7,44,2025-05-31,23,Cash,10,DP003,1
111012,C01012,32,Female,Bangalore,R0433,Restaurant_468,South Indian,4.4,3.6,615,7.5,36,2024-04-14,0,Debit Card,10,DP002,0
111013,C01013,27,Male,Kolkata,R0189,Restaurant_333,North Indian,4.8,4.2,542,1.2,6,2025-02-13,4,Credit Card,10,DP001,1
111014,C01014,37,Male,Chennai,R0254,Restaurant_2,Pizza,4.6,3.2,727,11.0,75,2024-01-28,22,UPI,0,DP002,0
111015,C01015,25,Male,Hyderabad,R0456,Restaurant_434,South Indian,4.9,4.8,592,13.4,75,2024-03-20,23,UPI,15,DP001,0
111016,C01016,60,Female,Mumbai,R0121,Restaurant_36,South Indian,4.8,3.2,566,10.4,56,2024-09-15,22,UPI,0,DP003,0
111017,C01017,29,Female,Bangalore,R0457,Restaurant_362,Desserts,4.2,3.8,689,12.7,54,2024-10-13,9,Debit Card,15,DP001,1
111018,C01018,46,Female,Bangalore,R0052,Restaurant_352,Burger,3.7,3.2,685,12.3,58,2025-02-26,8,Debit Card,10,DP002,0
111019,C01019,37,Male,Chennai,R0496,Restaurant_195,Desserts,3.9,4.0,542,13.3,92,2024-03-04,17,UPI,25,DP001,1
111020,C01020,56,Female,Kolkata,R0148,Restaurant_76,Burger,4.0,3.5,572,14.0,88,2024-12-10,10,Credit Card,25,DP001,1
111021,C01021,53,Male,Chennai,R0083,Restaurant_302,North Indian,3.9,4.9,564,5.5,30,2024-01-29,19,Wallet,25,DP005,1
111022,C01022,47,Male,Delhi,R0425,Restaurant_330,South Indian,3.7,3.0,654,15.0,102,2024-04-10,7,Cash,5,DP005,0
111023,C01023,58,Female,Bangalore,R0007,Restaurant_378,North Indian,4.2,3.6,511,2.5,11,2025-08-14,20,Debit Card,10,DP004,0
111024,C01024,35,Male,Mumbai,R0004,Restaurant_359,North Indian,4.0,3.9,652,13.8,93,2024-12-18,1,Credit Card,15,DP001,0
111025,C01025,55,Male,Hyderabad,R0464,Restaurant_215,North Indian,3.5,3.4,439,3.7,21,2024-10-07,9,UPI,15,DP002,0
111026,C01026,38,Female,Pune,R0470,Restaurant_452,Pizza,4.7,4.9,639,6.3,30,2025-12-15,9,Credit Card,15,DP005,0
111027,C01027,49,Male,Mumbai,R0255,Restaurant_90,Pizza,4.0,3.1,722,11.2,52,2024-12-14,16,Wallet,25,DP004,1
111028,C01028,40,Female,Pune,R0420,Restaurant_265,Biryani,4.6,4.1,584,7.1,43,2025-09-26,13,Debit Card,25,DP002,0
111029,C01029,30,Male,Delhi,R0281,Restaurant_382,Desserts,3.6,3.3,567,12.1,62,2025-12-28,5,Cash,5,DP004,1
111030,C01030,53,Male,Chennai,R0060,Restaurant_145,Desserts,4.5,4.4,641,2.4,10,2025-08-20,6,Cash,15,DP003,0
111031,C01031,46,Female,Chennai,R0175,Restaurant_476,South Indian,4.3,4.6,487,8.6,44,2024-09-14,8,Wallet,15,DP002,0
111032,C01032,56,Male,Hyderabad,R0049,Restaurant_370,Burger,4.2,4.6,632,1.9,9,2024-11-20,0,UPI,5,DP005,1
111033,C01033,29,Female,Bangalore,R0417,Restaurant_125,Desserts,3.6,3.6,460,7.0,47,2025-07-07,11,Cash,20,DP005,1
111034,C01034,23,Female,Delhi,R0121,Restaurant_456,Chinese,4.1,4.2,449,4.2,22,2025-10-19,14,UPI,25,DP001,1
111035,C01035,25,Female,Mumbai,R0030,Restaurant_189,Burger,4.0,4.1,543,6.7,32,2024-02-16,0,UPI,20,DP004,0
111036,C01036,23,Female,Delhi,R0258,Restaurant_332,Chinese,4.5,3.4,645,8.2,35,2025-09-06,20,UPI,20,DP002,0
111037,C01037,46,Female,Chennai,R0212,Restaurant_478,Burger,3.6,4.5,536,12.1,77,2024-05-14,13,Credit Card,0,DP002,0
111038,C01038,18,Female,Delhi,R0152,Restaurant_91,Chinese,4.2,4.9,573,2.0,8,2024-01-10,18,Credit Card,20,DP005,0
111039,C01039,60,Female,Bangalore,R0139,Restaurant_243,Biryani,4.6,3.8,714,12.6,56,2024-09-08,11,Cash,5,DP001,0
111040,C01040,60,Female,Hyderabad,R0201,Restaurant_181,Desserts,4.7,4.1,508,1.5,10,2025-02-15,8,Wallet,10,DP004,1
111041,C01041,40,Male,Delhi,R0429,Restaurant_33,Burger,4.5,4.9,728,11.7,58,2024-07-15,9,Cash,10,DP004,1
111042,C01042,54,Male,Mumbai,R0082,Restaurant_137,North Indian,4.3,4.9,632,6.7,37,2024-10-30,18,Wallet,15,DP001,0
111043,C01043,31,Male,Bangalore,R0382,Restaurant_207,Chinese,3.9,3.7,625,3.3,20,2025-12-15,0,Wallet,5,DP002,0
111044,C01044,23,Female,Chennai,R0068,Restaurant_246,South Indian,4.0,3.4,530,4.1,17,2025-05-15,19,Debit Card,20,DP002,0
111045,C01045,40,Female,Hyderabad,R0116,Restaurant_33,Pizza,4.1,4.8,670,11.1,62,2024-09-08,8,Debit Card,5,DP002,0
111046,C01046,39,Male,Bangalore,R0452,Restaurant_243,Pizza,4.1,4.7,661,8.5,49,2024-06-11,10,Debit Card,0,DP004,1
111047,C01047,47,Male,Delhi,R0127,Restaurant_442,Biryani,3.5,3.7,585,3.8,23,2024-08-16,9,Cash,0,DP002,1
111048,C01048,27,Male,Pune,R0288,Restaurant_174,Biryani,4.0,3.9,683,5.7,23,2025-11-06,11,Credit Card,20,DP004,1
111049,C01049,28,Female,Mumbai,R0238,Restaurant_181,Pizza,4.0,3.8,561,10.6,43,2025-04-23,10,Debit Card,25,DP005,1
111050,C01050,47,Male,Mumbai,R0149,Restaurant_255,Chinese,3.6,4.0,494,6.2,38,2024-08-08,12,UPI,0,DP003,0
111051,C01051,45,Male,Kolkata,R0063,Restaurant_327,Burger,4.2,4.2,482,2.3,15,2024-03-31,12,Wallet,25,DP003,1
111052,C01052,60,Female,Bangalore,R0420,Restaurant_201,Chinese,4.3,4.0,630,3.7,18,2024-03-31,6,Debit Card,20,DP002,1
111053,C01053,30,Male,Bangalore,R0087,Restaurant_344,South Indian,3.6,4.8,625,2.7,13,2025-08-19,6,Wallet,5,DP002,1
111054,C01054,34,Female,Chennai,R0410,Restaurant_118,North Indian,3.7,4.6,422,1.5,8,2024-12-06,3,Debit Card,15,DP002,0
111055,C01055,45,Male,Bangalore,R0292,Restaurant_361,South Indian,4.2,3.1,575,6.0,26,2024-05-14,12,Wallet,20,DP004,0
111056,C01056,38,Female,Chennai,R0477,Restaurant_336,Chinese,3.6,3.6,601,14.5,83,2024-10-25,6,Debit Card,25,DP002,1
111057,C01057,43,Male,Mumbai,R0114,Restaurant_379,Chinese,3.8,3.3,442,1.3,7,2025-09-25,4,Cash,25,DP001,0
111058,C01058,20,Female,Chennai,R0213,Restaurant_376,Chinese,4.9,4.1,603,6.3,29,2025-03-05,14,Credit Card,5,DP001,0
111059,C01059,55,Male,Kolkata,R0359,Restaurant_423,South Indian,4.6,4.6,752,11.9,59,2025-07-24,15,Credit Card,10,DP001,1
111060,C01060,32,Male,Bangalore,R0270,Restaurant_464,South Indian,3.6,4.9,604,6.7,38,2024-02-12,1,UPI,5,DP002,1
111061,C01061,30,Female,Delhi,R0228,Restaurant_449,South Indian,4.5,4.3,500,8.9,50,2025-07-27,21,Credit Card,25,DP002,1
111062,C01062,48,Male,Bangalore,R0052,Restaurant_91,Burger,4.0,4.7,492,6.4,42,2025-07-08,21,UPI,25,DP005,0
111063,C01063,55,Male,Bangalore,R0378,Restaurant_237,Burger,4.4,4.7,526,9.3,43,2024-01-28,4,Wallet,25,DP003,0
111064,C01064,21,Female,Hyderabad,R0471,Restaurant_410,Biryani,4.2,3.3,541,11.9,82,2025-08-14,12,Credit Card,20,DP001,1
111065,C01065,22,Male,Kolkata,R0312,Restaurant_214,Biryani,4.1,4.6,435,3.3,22,2024-09-16,23,UPI,20,DP004,1
111066,C01066,49,Female,Hyderabad,R0399,Restaurant_53,Chinese,3.7,3.2,579,9.1,51,2024-05-31,12,UPI,20,DP001,0
111067,C01067,58,Female,Kolkata,R0488,Restaurant_436,Burger,4.3,3.0,592,14.0,66,2024-08-20,14,Wallet,0,DP004,0
111068,C01068,48,Female,Pune,R0254,Restaurant_127,Chinese,3.6,4.0,604,11.5,76,2025-05-12,16,Credit Card,15,DP005,0
111069,C01069,27,Female,Delhi,R0069,Restaurant_404,Pizza,4.9,4.4,584,12.7,79,2025-01-29,20,Debit Card,15,DP001,1
111070,C01070,27,Female,Delhi,R0387,Restaurant_179,Biryani,4.4,4.0,604,1.5,10,2025-05-30,9,Credit Card,25,DP005,0
111071,C01071,42,Female,Chennai,R0278,Restaurant_161,North Indian,4.1,4.4,573,10.3,60,2024-08-04,4,Credit Card,0,DP001,1
111072,C01072,50,Female,Delhi,R0054,Restaurant_146,Desserts,4.6,4.0,563,10.6,61,2024-08-30,11,Credit Card,20,DP002,1
111073,C01073,51,Male,Chennai,R0078,Restaurant_240,North Indian,4.5,3.0,585,2.0,10,2024-12-08,23,Wallet,20,DP005,0
111074,C01074,58,Male,Bangalore,R0165,Restaurant_23,Desserts,3.6,3.0,694,13.4,64,2024-08-10,21,UPI,25,DP004,1
111075,C01075,41,Male,Delhi,R0331,Restaurant_100,North Indian,3.6,5.0,520,14.2,85,2024-04-27,6,Debit Card,5,DP002,0
111076,C01076,49,Male,Delhi,R0387,Restaurant_61,Desserts,3.8,3.9,601,10.3,46,2025-04-19,13,Debit Card,0,DP001,1
111077,C01077,55,Female,Chennai,R0101,Restaurant_242,Burger,4.7,4.1,722,13.7,94,2024-03-10,13,Wallet,5,DP004,1
111078,C01078,28,Male,Chennai,R0201,Restaurant_279,Pizza,3.7,5.0,485,9.5,52,2025-02-19,2,UPI,15,DP003,1
111079,C01079,19,Female,Kolkata,R0232,Restaurant_334,Biryani,4.2,3.6,711,13.5,90,2024-05-31,22,Debit Card,15,DP005,1
111080,C01080,45,Female,Chennai,R0428,Restaurant_456,South Indian,3.6,3.2,479,9.8,39,2025-03-03,12,UPI,15,DP003,0
111081,C01081,29,Male,Pune,R0341,Restaurant_16,North Indian,3.8,4.7,568,4.7,24,2025-11-04,3,Credit Card,25,DP001,0
111082,C01082,38,Male,Mumbai,R0209,Restaurant_461,Biryani,3.7,3.2,604,2.9,17,2025-12-13,17,Credit Card,20,DP004,1
111083,C01083,41,Male,Chennai,R0203,Restaurant_65,Pizza,4.2,4.2,649,7.7,32,2025-08-25,17,Wallet,20,DP004,1
111084,C01084,53,Male,Hyderabad,R0372,Restaurant_66,Biryani,4.9,3.0,553,9.1,56,2025-04-27,9,UPI,0,DP004,0
111085,C01085,55,Female,Chennai,R0049,Restaurant_378,Desserts,3.6,3.9,517,4.7,23,2024-01-17,13,Wallet,20,DP001,0
111086,C01086,27,Female,Chennai,R0212,Restaurant_85,South Indian,3.5,3.7,660,10.4,55,2024-08-01,5,UPI,5,DP005,1
111087,C01087,46,Male,Kolkata,R0142,Restaurant_231,Desserts,4.6,4.4,563,1.8,8,2025-03-21,4,Credit Card,25,DP003,0
111088,C01088,37,Female,Chennai,R0043,Restaurant_445,Desserts,3.5,4.1,649,14.1,62,2024-08-22,17,UPI,10,DP001,1
111089,C01089,43,Male,Bangalore,R0024,Restaurant_47,Chinese,4.7,3.4,635,2.0,10,2025-04-14,5,Credit Card,10,DP002,1
111090,C01090,45,Male,Kolkata,R0240,Restaurant_202,Desserts,3.7,4.4,485,10.1,60,2024-11-21,3,Debit Card,20,DP003,0
111091,C01091,22,Male,Bangalore,R0158,Restaurant_204,Desserts,4.3,4.8,536,1.4,7,2025-08-03,19,Credit Card,5,DP001,0
111092,C01092,55,Male,Pune,R0423,Restaurant_466,North Indian,3.6,4.7,632,13.3,64,2024-08-04,11,Debit Card,20,DP004,1
111093,C01093,31,Male,Delhi,R0138,Restaurant_61,Pizza,3.7,4.9,637,6.3,39,2025-09-18,1,Wallet,25,DP004,0
111094,C01094,27,Male,Kolkata,R0315,Restaurant_463,Biryani,3.9,3.5,603,6.7,46,2025-07-18,18,Wallet,5,DP005,1
111095,C01095,18,Male,Bangalore,R0059,Restaurant_21,North Indian,3.6,4.4,457,8.3,49,2025-02-20,5,Debit Card,15,DP003,0
111096,C01096,57,Female,Pune,R0183,Restaurant_490,Biryani,4.7,4.6,462,1.3,5,2024-12-21,15,Cash,15,DP001,1
111097,C01097,42,Male,Pune,R0157,Restaurant_275,Pizza,3.5,4.2,502,11.2,74,2024-07-24,3,Cash,20,DP004,1
111098,C01098,29,Female,Kolkata,R0104,Restaurant_158,Chinese,4.1,3.7,612,4.7,20,2024-01-13,23,Cash,20,DP001,1
111099,C01099,55,Female,Bangalore,R0100,Restaurant_83,Biryani,3.7,3.0,618,13.4,84,2025-08-19,9,Wallet,0,DP001,1
111100,C01100,25,Male,Bangalore,R0180,Restaurant_407,South Indian,4.3,3.6,740,12.6,73,2024-05-02,7,Credit Card,10,DP002,0
111101,C01101,29,Female,Pune,R0080,Restaurant_73,Pizza,4.4,4.1,526,11.0,66,2024-01-21,14,Wallet,0,DP003,0
111102,C01102,56,Male,Hyderabad,R0217,Restaurant_196,Biryani,4.3,3.7,678,7.7,42,2024-03-26,7,Credit Card,15,DP001,1
111103,C01103,35,Male,Delhi,R0269,Restaurant_227,South Indian,4.0,4.4,508,5.2,27,2024-11-09,12,UPI,0,DP003,0
111104,C01104,42,Female,Chennai,R0306,Restaurant_350,North Indian,4.2,4.9,574,7.8,33,2025-02-16,21,Debit Card,15,DP004,1
111105,C01105,30,Female,Chennai,R0464,Restaurant_257,Chinese,4.5,4.0,719,7.3,48,2025-04-07,20,UPI,20,DP001,1
111106,C01106,28,Male,Pune,R0449,Restaurant_63,Desserts,4.3,4.3,602,1.1,6,2024-08-11,6,UPI,0,DP003,1
111107,C01107,18,Male,Bangalore,R0064,Restaurant_216,North Indian,3.6,3.8,577,11.4,65,2024-12-08,8,Credit Card,5,DP003,1
111108,C01108,26,Male,Chennai,R0218,Restaurant_32,Burger,4.8,3.4,579,3.2,17,2025-03-09,10,Cash,20,DP003,1
111109,C01109,26,Female,Delhi,R0182,Restaurant_30,Desserts,4.6,4.5,655,10.1,60,2024-04-27,3,UPI,0,DP002,1
111110,C01110,18,Female,Chennai,R0292,Restaurant_191,Burger,4.2,3.3,504,1.4,9,2025-08-30,11,UPI,10,DP002,0
111111,C01111,60,Male,Chennai,R0329,Restaurant_469,Chinese,4.5,4.6,583,10.7,61,2024-10-09,14,UPI,5,DP002,0
111112,C01112,49,Female,Delhi,R0178,Restaurant_428,Biryani,4.0,4.2,468,3.8,16,2025-07-28,21,Wallet,20,DP004,0
111113,C01113,33,Male,Delhi,R0335,Restaurant_219,Chinese,4.6,4.1,659,12.9,75,2024-04-28,10,Cash,15,DP003,0
111114,C01114,55,Female,Mumbai,R0479,Restaurant_56,Biryani,3.7,3.5,441,7.6,45,2024-11-29,9,Credit Card,15,DP001,1
111115,C01115,51,Male,Bangalore,R0105,Restaurant_117,North Indian,3.7,3.1,558,11.2,68,2025-03-26,1,Cash,15,DP003,1
111116,C01116,30,Female,Delhi,R0181,Restaurant_478,Burger,3.6,4.2,500,4.5,30,2024-11-23,4,Cash,10,DP002,1
111117,C01117,48,Male,Mumbai,R0220,Restaurant_338,Burger,3.8,3.8,508,5.6,31,2025-02-24,19,Debit Card,15,DP002,1
111118,C01118,26,Male,Kolkata,R0050,Restaurant_397,North Indian,4.6,3.5,679,10.1,59,2025-01-16,7,Credit Card,10,DP001,1
111119,C01119,32,Female,Pune,R0334,Restaurant_296,Burger,3.6,3.2,413,3.0,18,2025-02-26,20,Debit Card,10,DP004,0
111120,C01120,36,Female,Mumbai,R0337,Restaurant_79,North Indian,4.1,4.3,550,9.8,64,2025-01-03,5,UPI,15,DP004,0
111121,C01121,27,Female,Mumbai,R0080,Restaurant_111,Burger,4.7,4.1,695,5.5,23,2025-10-26,17,UPI,25,DP001,1
111122,C01122,20,Male,Delhi,R0165,Restaurant_322,Chinese,3.9,4.6,631,3.7,20,2025-09-23,7,Wallet,20,DP004,1
111123,C01123,60,Male,Delhi,R0322,Restaurant_296,Pizza,3.9,4.5,496,5.0,30,2025-04-03,8,Cash,15,DP001,0
111124,C01124,25,Female,Hyderabad,R0342,Restaurant_71,Biryani,4.1,4.4,442,4.2,28,2024-01-25,15,Cash,0,DP001,1
111125,C01125,42,Female,Delhi,R0031,Restaurant_98,Chinese,4.7,4.6,749,13.7,60,2025-01-10,19,Wallet,0,DP004,1
111126,C01126,52,Male,Delhi,R0356,Restaurant_309,Chinese,4.7,3.2,501,3.3,13,2025-11-07,0,UPI,25,DP003,1
111127,C01127,35,Male,Delhi,R0049,Restaurant_329,Burger,3.8,3.7,545,14.0,95,2025-09-27,9,Cash,25,DP002,0
111128,C01128,19,Male,Chennai,R0282,Restaurant_284,Chinese,3.9,3.8,459,3.7,19,2024-09-13,22,Wallet,0,DP001,0
111129,C01129,26,Female,Bangalore,R0268,Restaurant_251,Desserts,4.6,4.3,572,3.6,24,2024-03-25,13,Credit Card,5,DP005,0
111130,C01130,44,Male,Kolkata,R0144,Restaurant_183,Chinese,4.5,4.0,610,7.9,44,2025-01-29,2,Credit Card,15,DP004,0
111131,C01131,49,Male,Mumbai,R0122,Restaurant_266,Biryani,4.1,4.3,573,2.1,8,2025-03-26,16,UPI,5,DP001,1
111132,C01132,20,Male,Pune,R0048,Restaurant_194,Desserts,4.8,4.2,552,3.9,23,2025-07-11,8,Wallet,20,DP002,0
111133,C01133,41,Male,Mumbai,R0076,Restaurant_85,Chinese,4.5,4.1,539,1.2,4,2025-03-12,18,UPI,15,DP005,1
111134,C01134,18,Male,Mumbai,R0459,Restaurant_147,Chinese,5.0,5.0,569,13.2,91,2025-01-24,23,Cash,25,DP004,0
111135,C01135,50,Male,Delhi,R0314,Restaurant_296,Desserts,4.3,3.5,520,5.1,32,2024-01-14,1,Debit Card,10,DP003,0
111136,C01136,33,Female,Hyderabad,R0047,Restaurant_294,South Indian,3.9,3.0,508,4.9,24,2024-08-04,1,Cash,10,DP004,1
111137,C01137,40,Male,Hyderabad,R0347,Restaurant_477,South Indian,4.9,3.3,482,4.1,22,2025-03-29,17,Debit Card,5,DP005,1
111138,C01138,19,Female,Mumbai,R0430,Restaurant_265,Pizza,3.6,3.9,531,11.8,49,2025-07-29,9,Credit Card,10,DP005,0
111139,C01139,27,Male,Chennai,R0102,Restaurant_140,Chinese,4.7,4.3,545,10.3,49,2024-04-14,0,Cash,10,DP003,1
111140,C01140,29,Female,Chennai,R0483,Restaurant_400,Pizza,4.7,4.7,573,4.5,20,2024-04-23,5,UPI,5,DP002,0
111141,C01141,37,Female,Mumbai,R0201,Restaurant_295,Chinese,4.7,5.0,555,5.2,30,2024-05-16,10,Debit Card,5,DP004,1
111142,C01142,42,Female,Pune,R0360,Restaurant_62,South Indian,4.0,3.7,647,11.8,47,2025-04-02,20,Wallet,15,DP001,1
111143,C01143,23,Female,Mumbai,R0337,Restaurant_223,South Indian,4.3,3.2,513,13.1,60,2025-02-22,17,Cash,5,DP005,0
111144,C01144,33,Female,Hyderabad,R0099,Restaurant_458,Chinese,4.7,3.0,706,9.3,55,2025-02-28,19,Credit Card,0,DP001,0
111145,C01145,24,Male,Mumbai,R0400,Restaurant_19,Desserts,4.9,4.8,695,11.0,59,2025-02-20,9,Credit Card,25,DP002,1
111146,C01146,36,Female,Delhi,R0256,Restaurant_264,South Indian,3.9,4.0,601,12.3,80,2025-11-11,6,Wallet,0,DP002,0
111147,C01147,37,Female,Delhi,R0355,Restaurant_447,Pizza,3.9,3.1,634,2.8,15,2024-08-21,3,Debit Card,20,DP001,1
111148,C01148,53,Male,Hyderabad,R0430,Restaurant_204,Pizza,4.5,4.8,730,14.4,88,2024-09-04,20,Cash,0,DP002,0
111149,C01149,59,Male,Delhi,R0374,Restaurant_243,North Indian,4.4,3.1,744,12.1,80,2025-10-29,1,UPI,10,DP005,1
111150,C01150,31,Male,Delhi,R0233,Restaurant_488,Desserts,4.7,4.8,686,7.8,44,2025-04-26,14,UPI,20,DP005,1
111151,C01151,25,Male,Mumbai,R0098,Restaurant_473,Pizza,4.9,3.8,720,10.3,51,2024-02-28,3,UPI,0,DP004,1
111152,C01152,23,Male,Chennai,R0483,Restaurant_192,Biryani,4.8,4.4,656,10.1,40,2024-09-27,20,Wallet,0,DP004,0
111153,C01153,27,Female,Mumbai,R0072,Restaurant_88,Biryani,3.7,3.6,515,13.6,93,2025-10-25,19,Debit Card,15,DP004,0
111154,C01154,35,Female,Bangalore,R0410,Restaurant_245,Pizza,4.6,4.6,615,11.7,56,2024-08-26,20,Debit Card,10,DP005,0
111155,C01155,49,Female,Chennai,R0101,Restaurant_462,North Indian,3.9,4.3,574,6.2,31,2025-09-10,13,Wallet,0,DP002,0
111156,C01156,48,Male,Mumbai,R0176,Restaurant_466,Pizza,3.5,4.8,522,10.8,44,2024-12-29,11,Credit Card,5,DP004,0
111157,C01157,55,Male,Delhi,R0229,Restaurant_127,Chinese,4.6,3.6,643,4.0,19,2024-06-29,14,Cash,5,DP003,0
111158,C01158,37,Male,Pune,R0413,Restaurant_296,Pizza,3.8,4.4,549,10.2,43,2024-10-08,19,Wallet,5,DP003,0
111159,C01159,26,Female,Bangalore,R0297,Restaurant_361,Biryani,3.9,4.7,446,6.7,37,2024-11-17,8,UPI,20,DP005,0
111160,C01160,45,Female,Chennai,R0454,Restaurant_206,Biryani,4.1,3.2,691,6.2,31,2024-11-05,1,Credit Card,5,DP002,0
111161,C01161,43,Male,Bangalore,R0318,Restaurant_162,Chinese,3.8,3.8,631,6.5,33,2024-05-01,11,Wallet,25,DP005,1
111162,C01162,60,Male,Delhi,R0316,Restaurant_331,Pizza,4.4,4.1,663,10.2,70,2024-06-01,4,Debit Card,20,DP002,0
111163,C01163,59,Female,Hyderabad,R0011,Restaurant_492,Pizza,4.6,4.8,592,13.7,64,2024-01-26,3,Cash,5,DP003,1
111164,C01164,44,Female,Delhi,R0117,Restaurant_379,Chinese,4.7,4.3,706,3.1,18,2024-04-27,0,Credit Card,5,DP003,1
111165,C01165,18,Female,Kolkata,R0310,Restaurant_134,Burger,4.4,4.5,497,2.5,14,2025-05-05,21,Wallet,25,DP004,1
111166,C01166,25,Female,Bangalore,R0209,Restaurant_81,North Indian,3.8,3.3,443,5.7,29,2025-03-10,18,UPI,0,DP002,0
111167,C01167,51,Male,Pune,R0112,Restaurant_40,South Indian,4.7,4.7,579,5.4,22,2025-03-24,0,Wallet,15,DP005,1
111168,C01168,25,Male,Chennai,R0290,Restaurant_252,North Indian,4.4,4.4,556,13.8,87,2025-05-07,19,Cash,10,DP003,0
111169,C01169,53,Female,Bangalore,R0080,Restaurant_189,Chinese,4.3,3.4,582,7.8,51,2025-10-13,7,UPI,0,DP005,1
111170,C01170,29,Male,Bangalore,R0427,Restaurant_318,Chinese,3.7,4.1,597,6.7,29,2025-02-12,7,Credit Card,10,DP001,1
111171,C01171,55,Male,Kolkata,R0285,Restaurant_69,North Indian,4.5,4.7,621,3.8,23,2024-08-03,6,Wallet,5,DP005,1
111172,C01172,46,Female,Hyderabad,R0049,Restaurant_463,Pizza,4.8,4.0,596,1.8,10,2024-05-15,11,Cash,5,DP003,0
111173,C01173,38,Male,Chennai,R0427,Restaurant_134,Biryani,3.8,3.9,425,1.6,10,2025-09-23,22,UPI,20,DP004,1
111174,C01174,49,Male,Delhi,R0337,Restaurant_25,Desserts,3.7,4.9,460,6.8,45,2025-02-01,14,Credit Card,0,DP003,0
111175,C01175,50,Female,Hyderabad,R0487,Restaurant_85,Pizza,3.7,4.0,559,4.2,18,2025-03-22,9,Cash,0,DP004,1
111176,C01176,31,Male,Mumbai,R0358,Restaurant_336,Burger,4.3,4.4,735,13.9,70,2024-05-08,22,UPI,25,DP001,1
111177,C01177,22,Male,Chennai,R0358,Restaurant_198,Desserts,4.8,3.5,494,5.7,25,2025-03-21,5,Cash,0,DP001,1
111178,C01178,42,Female,Bangalore,R0421,Restaurant_424,Chinese,3.8,3.6,653,12.9,75,2025-08-23,0,Debit Card,20,DP003,1
111179,C01179,31,Male,Bangalore,R0267,Restaurant_495,Chinese,3.8,3.6,555,2.6,12,2024-03-07,3,Cash,0,DP001,1
111180,C01180,28,Male,Hyderabad,R0418,Restaurant_22,Burger,4.3,4.1,545,2.3,10,2024-10-08,8,Cash,5,DP003,1
111181,C01181,44,Female,Kolkata,R0204,Restaurant_204,Desserts,3.5,3.4,691,13.0,77,2025-01-01,11,UPI,15,DP001,0
111182,C01182,60,Female,Hyderabad,R0318,Restaurant_219,Pizza,4.2,3.5,623,4.3,26,2024-04-02,3,Cash,15,DP005,1
111183,C01183,57,Female,Kolkata,R0038,Restaurant_249,Desserts,4.6,4.3,624,15.0,92,2025-04-13,22,Wallet,0,DP004,0
111184,C01184,36,Male,Mumbai,R0126,Restaurant_350,Burger,4.5,4.8,483,5.2,23,2025-02-22,20,Cash,10,DP003,1
111185,C01185,23,Female,Hyderabad,R0306,Restaurant_392,North Indian,4.7,4.9,655,9.2,48,2025-11-16,17,Wallet,20,DP002,0
